customer_key,first_name,last_name,sales,term,usersegment,outlier_flag
289,Cindy,Sanchez,77,Short_Term-User,New,False
1263,Morgan,Sanchez,119,Short_Term-User,New,False
11266,Jeremiah,Sanchez,22,Short_Term-User,New,False
10173,Francisco,Sanchez,42,Short_Term-User,New,False
10073,Dominic,Sanchez,540,Short_Term-User,New,False
13106,Carolyn,Sanchez,2419,Short_Term-User,New,False
3812,Molly,Sanchez,37,Short_Term-User,New,False
3547,Christina,Sanchez,153,Short_Term-User,New,False
16056,Isabella,Sanchez,34,Short_Term-User,New,False
13412,Johnathan,Sanchez,72,Short_Term-User,New,False
13400,Katherine,Sanchez,133,Short_Term-User,New,False
7037,Bruce,Sanchez,25,Short_Term-User,New,False
13934,Regina,Sanchez,33,Short_Term-User,New,False
1081,Grace,Sanchez,2355,Short_Term-User,New,False
2102,Alex,Sanchez,4736,Short_Term-User,New,False
12008,Isaac,Sanchez,15,Short_Term-User,New,False
881,Melissa,Sanchez,50,Short_Term-User,New,False
2180,Adrian,Sanchez,190,Short_Term-User,New,False
8128,Alexa,Sanchez,580,Short_Term-User,New,False
14657,Brenda,Sanchez,540,Short_Term-User,New,False
9672,Ronald,Sanchez,1736,Short_Term-User,New,False
15883,Mayra,Sanchez,91,Short_Term-User,New,False
1928,Savannah,Sanchez,108,Short_Term-User,New,False
8868,Juan,Sanchez,1155,Short_Term-User,New,False
16050,Faith,Sanchez,5,Short_Term-User,New,False
14851,Jared,Sanchez,64,Short_Term-User,New,False
11599,Donald,Sanchez,598,Short_Term-User,New,False
16909,Adriana,Sanchez,786,Short_Term-User,New,False
10189,Clifford,Sanchez,124,Short_Term-User,New,False
733,Erick,Sanchez,174,Short_Term-User,New,False
6760,Kristopher,Sanchez,37,Short_Term-User,New,False
11087,Chelsea,Sanchez,30,Short_Term-User,New,False
5900,Whitney,Sanchez,5,Short_Term-User,New,False
5668,Allison,Sanchez,65,Short_Term-User,New,False
11385,Paige,Sanchez,40,Short_Term-User,New,False
5022,Shelby,Sanchez,540,Short_Term-User,New,False
2689,Ruben,Sanchez,27,Short_Term-User,New,False
11788,Andrea,Sanchez,620,Short_Term-User,New,False
14258,Harold,Sanchez,147,Short_Term-User,New,False
3370,Devin,Sanchez,46,Short_Term-User,New,False
10632,Martin,Sanchez,7,Short_Term-User,New,False
3397,Zoe,Sanchez,77,Short_Term-User,New,False
16810,Arianna,Sanchez,1164,Short_Term-User,New,False
3279,Olivia,Sanchez,178,Short_Term-User,New,False
3189,Meagan,Sanchez,33,Short_Term-User,New,False
14493,Gabriella,Sanchez,1765,Short_Term-User,New,False
13383,Patrick,Sanchez,143,Short_Term-User,New,False
2229,Thomas,Sanchez,57,Short_Term-User,New,False
17519,Tammy,Sanchez,750,Short_Term-User,New,False
1906,Alexandra,Sanchez,72,Short_Term-User,New,False
3937,Bryan,Sanchez,96,Short_Term-User,New,False
12711,Anna,Sanchez,30,Short_Term-User,New,False
12544,Michele,Sanchez,13,Short_Term-User,New,False
11994,Xavier,Sanchez,565,Short_Term-User,New,False
16409,Tabitha,Sanchez,78,Short_Term-User,New,False
1459,Veronica,Sanchez,50,Short_Term-User,New,False
8008,Mackenzie,Sanchez,70,Short_Term-User,New,False
3875,Nicole,Sanchez,804,Short_Term-User,New,False
6868,Stephanie,Sanchez,177,Short_Term-User,New,False
12810,Danielle,Sanchez,30,Short_Term-User,New,False
15969,Henry,Sanchez,79,Short_Term-User,New,False
16645,Alexandria,Sanchez,23,Short_Term-User,New,False
10163,Brooke,Sanchez,1155,Short_Term-User,New,False
15498,Karen,Sanchez,65,Short_Term-User,New,False
15731,Rachel,Sanchez,5,Short_Term-User,New,False
14685,Jermaine,Sanchez,23,Short_Term-User,New,False
10416,Sydney,Sanchez,50,Short_Term-User,New,False
12704,Jacqueline,Sanchez,35,Short_Term-User,New,False
13145,Gerald,Sanchez,40,Short_Term-User,New,False
7881,Jarrod,Sanchez,70,Short_Term-User,New,False
16601,Destiny,Sanchez,23,Short_Term-User,New,False
16204,Jennifer,Sanchez,19,Short_Term-User,New,False
13795,Cody,Sanchez,2448,Short_Term-User,New,False
14480,Bobby,Sanchez,1800,Short_Term-User,New,False
737,Sebastian,Sanchez,166,Short_Term-User,New,False
10857,Emmanuel,Sanchez,25,Short_Term-User,New,False
17193,Abigail,Sanchez,30,Short_Term-User,New,False
7275,Carla,Sanchez,31,Short_Term-User,New,False
6400,Ian,Sanchez,2367,Short_Term-User,New,False
5152,Chloe,Sanchez,639,Short_Term-User,New,False
9582,Ruth,Sanchez,2440,Short_Term-User,New,False
12913,Arthur,Sanchez,4,Short_Term-User,New,False
14432,Ann,Sanchez,72,Short_Term-User,New,False
2933,Timothy,Sanchez,22,Short_Term-User,New,False
8116,Bailey,Sanchez,148,Short_Term-User,New,False
17311,Ross,Sanchez,5,Short_Term-User,New,False
17801,Mason,Sanchez,25,Short_Term-User,New,False
7083,Steven,Sanchez,68,Short_Term-User,New,False
6554,Summer,Sanchez,2343,Short_Term-User,New,False
7564,Evan,Sanchez,1751,Short_Term-User,New,False
11081,Caitlin,Sanchez,57,Short_Term-User,New,False
1661,Toni,Sanchez,45,Short_Term-User,New,False
17439,Heidi,Sanchez,575,Short_Term-User,New,False
7399,Geoffrey,Sanchez,2351,Short_Term-User,New,False
17379,Sara,Sanchez,39,Short_Term-User,New,False
11811,Nathaniel,Sanchez,2355,Short_Term-User,New,False
11141,Makayla,Sanchez,1120,Short_Term-User,New,False
4307,Victoria,Sanchez,90,Short_Term-User,New,False
9277,Haley,Sanchez,129,Short_Term-User,New,False
1406,Cole,Sanchez,37,Short_Term-User,New,False
5708,Derrick,Serrano,4377,Long-Term-User,Regular,False
14564,Natasha,Serrano,1239,Long-Term-User,Regular,False
9168,Joe,Serrano,3142,Long-Term-User,Regular,False
14917,Naomi,Serrano,4650,Long-Term-User,Regular,False
7338,Audrey,Serrano,6021,Long-Term-User,VIP,False
7304,Shannon,Serrano,6030,Long-Term-User,VIP,False
361,Tyrone,Serrano,5025,Long-Term-User,VIP,False
8562,Orlando,Serrano,6021,Long-Term-User,VIP,False
9257,Javier,Serrano,6029,Long-Term-User,VIP,False
1017,Meredith,Serrano,5913,Long-Term-User,VIP,False
9993,Julio,Serrano,4139,Long-Term-User,Regular,False
9617,Kristi,Serrano,6093,Long-Term-User,VIP,False
3980,Rodney,Serrano,4183,Long-Term-User,Regular,False
1011,Max,Serrano,8203,Long-Term-User,VIP,True
4085,Adrienne,Serrano,7000,Long-Term-User,VIP,True
10259,Alfredo,Serrano,3937,Long-Term-User,Regular,False
10557,Gloria,Serrano,4930,Long-Term-User,Regular,False
17554,Sabrina,Serrano,3216,Long-Term-User,Regular,False
13614,Stacy,Serrano,2147,Short_Term-User,New,False
2026,Reginald,Serrano,2690,Long-Term-User,Regular,False
4351,Kathleen,Serrano,3145,Long-Term-User,Regular,False
1992,J├®sus,Serrano,5642,Long-Term-User,VIP,False
15190,Pedro,Serrano,1926,Long-Term-User,Regular,False
1300,Walter,Serrano,4977,Long-Term-User,Regular,False
1395,Erika,Serrano,5636,Long-Term-User,VIP,False
9723,Kellie,Serrano,2378,Short_Term-User,New,False
6633,Jimmy,Serrano,3001,Long-Term-User,Regular,False
3131,Rebekah,Serrano,3814,Short_Term-User,New,False
12548,Francis,Serrano,3598,Short_Term-User,New,False
15664,Joanna,Serrano,1976,Long-Term-User,Regular,False
6723,Jerome,Serrano,3883,Short_Term-User,New,False
15752,Mallory,Serrano,1903,Long-Term-User,Regular,False
10019,Sheila,Serrano,2515,Short_Term-User,New,False
4145,Deanna,Serrano,4344,Long-Term-User,Regular,False
13245,Anne,Serrano,3617,Short_Term-User,New,False
16269,Latasha,Serrano,2049,Short_Term-User,New,False
13382,Danny,Serrano,3971,Long-Term-User,Regular,False
13305,Beth,Serrano,3947,Short_Term-User,New,False
4801,Alberto,Serrano,4399,Long-Term-User,Regular,False
10517,Larry,Serrano,3102,Long-Term-User,Regular,False
578,Janet,Serrano,4344,Short_Term-User,New,False
11632,Theodore,Serrano,1149,Short_Term-User,New,False
10919,Carol,Serrano,69,Short_Term-User,New,False
10042,Eddie,Serrano,589,Short_Term-User,New,False
10022,Gary,Serrano,629,Short_Term-User,New,False
285,Theresa,Serrano,55,Short_Term-User,New,False
12751,Tanya,Serrano,1155,Short_Term-User,New,False
9392,Meghan,Serrano,24,Short_Term-User,New,False
17328,Tabitha,Serrano,2407,Short_Term-User,New,False
3858,Diane,Serrano,88,Short_Term-User,New,False
11335,Juan,Serrano,549,Short_Term-User,New,False
14682,Melinda,Serrano,2398,Short_Term-User,New,False
72,Linda,Serrano,110,Short_Term-User,New,False
17466,Wendy,Serrano,69,Short_Term-User,New,False
1679,Dana,Serrano,341,Short_Term-User,New,False
17941,Kristine,Serrano,2393,Short_Term-User,New,False
17463,Kendra,Serrano,70,Short_Term-User,New,False
5475,Jay,Serrano,25,Short_Term-User,New,False
12233,Frank,Serrano,1120,Short_Term-User,New,False
12955,Jonathon,Serrano,1178,Short_Term-User,New,False
18197,Darren,Serrano,2438,Short_Term-User,New,False
2329,Albert,Serrano,4708,Short_Term-User,New,False
14630,Micheal,Serrano,23,Short_Term-User,New,False
17309,Hector,Serrano,589,Short_Term-User,New,False
10964,Jacquelyn,Serrano,40,Short_Term-User,New,False
3015,Leslie,Serrano,62,Short_Term-User,New,False
15906,Kari,Serrano,6,Short_Term-User,New,False
13027,Jill,Serrano,1213,Short_Term-User,New,False
17346,Diana,Serrano,5,Short_Term-User,New,False
9760,Teresa,Serrano,78,Short_Term-User,New,False
12728,Bruce,Serrano,35,Short_Term-User,New,False
14788,Lee,Serrano,27,Short_Term-User,New,False
12787,Carrie,Serrano,39,Short_Term-User,New,False
16939,Ricky,Serrano,39,Short_Term-User,New,False
6223,Carolyn,Serrano,37,Short_Term-User,New,False
11701,Gina,Serrano,6,Short_Term-User,New,False
15977,Erik,Serrano,791,Short_Term-User,New,False
13081,Billy,Serrano,54,Short_Term-User,New,False
11496,Andy,Serrano,608,Short_Term-User,New,False
6067,Lori,Serrano,105,Short_Term-User,New,False
12356,Lance,Serrano,604,Short_Term-User,New,False
6077,Neil,Serrano,103,Short_Term-User,New,False
13188,Daisy,Serrano,1155,Short_Term-User,New,False
8484,Michele,Serrano,34,Short_Term-User,New,False
3070,Joy,Serrano,174,Short_Term-User,New,False
17888,Casey,Serrano,40,Short_Term-User,New,False
12917,Ruben,Serrano,4,Short_Term-User,New,False
5696,Dwayne,Serrano,76,Short_Term-User,New,False
18187,Mathew,Serrano,604,Short_Term-User,New,False
10458,Jamie,Serrano,70,Short_Term-User,New,False
17556,Monique,Serrano,1134,Short_Term-User,New,False
8768,Ross,Serrano,94,Short_Term-User,New,False
6085,Byron,Serrano,31,Short_Term-User,New,False
1812,Marc,Serrano,5,Short_Term-User,New,False
5605,Roy,Serrano,57,Short_Term-User,New,False
6317,Marvin,Serrano,97,Short_Term-User,New,False
3202,Marie,Serrano,33,Short_Term-User,New,False
15355,Nelson,Serrano,1751,Short_Term-User,New,False
16974,Randall,Serrano,540,Short_Term-User,New,False
12916,Lawrence,Serrano,28,Short_Term-User,New,False
4325,Renee,Serrano,51,Short_Term-User,New,False
8899,Desiree,Serrano,27,Short_Term-User,New,False
16592,Gerald,Serrano,5,Short_Term-User,New,False
14155,Clinton,Serrano,46,Short_Term-User,New,False
10437,Brandi,Serrano,1193,Short_Term-User,New,False
9169,Jessie,Serrano,32,Short_Term-User,New,False
13146,Cheryl,Serrano,14,Short_Term-User,New,False
7160,Jaime,Serrano,22,Short_Term-User,New,False
14272,Mario,Shan,1854,Long-Term-User,Regular,False
2561,Andres,Shan,6453,Long-Term-User,VIP,True
17300,Jonathan,Shan,3578,Short_Term-User,New,False
2790,Julie,Shan,4397,Long-Term-User,Regular,False
8366,Wayne,Shan,4322,Long-Term-User,Regular,False
8606,Brad,Shan,5314,Long-Term-User,VIP,False
8783,Derek,Shan,6089,Long-Term-User,VIP,False
12567,Benjamin,Shan,3578,Short_Term-User,New,False
14922,Colin,Shan,1253,Long-Term-User,Regular,False
1000,Johnny,Shan,7043,Long-Term-User,VIP,True
9615,Gregory,Shan,6035,Long-Term-User,VIP,False
935,Justin,Shan,5994,Long-Term-User,VIP,False
9997,Keith,Shan,4149,Long-Term-User,Regular,False
9625,Deborah,Shan,6021,Long-Term-User,VIP,False
1179,Ethan,Shan,5933,Long-Term-User,VIP,False
4102,Shawn,Shan,6944,Long-Term-User,VIP,True
9812,Calvin,Shan,3270,Long-Term-User,Regular,False
5208,Jordan,Shan,7226,Long-Term-User,VIP,True
1703,Yolanda,Shan,6911,Long-Term-User,VIP,True
11409,Clarence,Shan,2771,Long-Term-User,Regular,False
3958,Lacey,Shan,2808,Long-Term-User,Regular,False
9829,Jaclyn,Shan,1938,Long-Term-User,Regular,False
6099,Willie,Shan,2769,Short_Term-User,New,False
13920,Carl,Shan,2212,Short_Term-User,New,False
4468,Caleb,Shan,1631,Long-Term-User,Regular,False
1277,Alisha,Shan,4416,Long-Term-User,Regular,False
4096,Jodi,Shan,7255,Long-Term-User,VIP,True
8383,Jerry,Shan,3443,Short_Term-User,New,False
2974,Bethany,Shan,5185,Long-Term-User,VIP,False
12417,Kristin,Shan,3598,Short_Term-User,New,False
6783,Casey,Shan,3021,Long-Term-User,Regular,False
9844,Jose,Shan,1903,Long-Term-User,Regular,False
12660,Drew,Shan,4179,Long-Term-User,Regular,False
4193,Tasha,Shan,4384,Long-Term-User,Regular,False
4842,Luis,Shan,3105,Short_Term-User,New,False
15796,Elijah,Shan,1992,Long-Term-User,Regular,False
4151,Colleen,Shan,4379,Long-Term-User,Regular,False
16406,Jackson,Shan,2071,Short_Term-User,New,False
13275,Shaun,Shan,3018,Long-Term-User,Regular,False
8494,Karla,Shan,3515,Short_Term-User,New,False
8501,Russell,Shan,3478,Short_Term-User,New,False
16484,Thomas,Shan,1382,Long-Term-User,Regular,False
434,Maurice,Shan,12914,Short_Term-User,New,True
5552,Christy,Shan,5032,Short_Term-User,New,False
10466,Austin,Shan,575,Short_Term-User,New,False
11615,Tommy,Shan,1155,Short_Term-User,New,False
567,April,Shan,1002,Long-Term-User,Regular,False
16324,Michele,Shan,84,Short_Term-User,New,False
7678,Logan,Shan,61,Short_Term-User,New,False
17972,Jason,Shan,27,Short_Term-User,New,False
15839,Cassie,Shan,36,Short_Term-User,New,False
10566,Sheena,Shan,49,Short_Term-User,New,False
7018,Kurt,Shan,25,Short_Term-User,New,False
15772,Eric,Shan,70,Short_Term-User,New,False
16815,Katrina,Shan,182,Short_Term-User,New,False
13211,Ricardo,Shan,1730,Short_Term-User,New,False
2032,Hunter,Shan,22,Short_Term-User,New,False
363,Damien,Shan,77,Short_Term-User,New,False
9869,Misty,Shan,37,Short_Term-User,New,False
6853,Lindsey,Shan,87,Short_Term-User,New,False
13820,Jack,Shan,2393,Short_Term-User,New,False
1269,Edwin,Shan,50,Short_Term-User,New,False
12776,Cedric,Shan,1155,Short_Term-User,New,False
8678,Dylan,Shan,59,Short_Term-User,New,False
11466,Arturo,Shan,2492,Short_Term-User,New,False
17917,Kathryn,Shan,562,Short_Term-User,New,False
6844,Kelli,Shan,94,Short_Term-User,New,False
12966,Dustin,Shan,39,Short_Term-User,New,False
16965,Alicia,Shan,6,Short_Term-User,New,False
13360,Zachary,Shan,2420,Short_Term-User,New,False
10456,Samuel,Shan,15,Short_Term-User,New,False
16439,Alejandro,Shan,27,Short_Term-User,New,False
4634,Ashlee,Shan,69,Short_Term-User,New,False
13622,Chad,Shan,13,Short_Term-User,New,False
1330,Bonnie,Shan,119,Short_Term-User,New,False
3174,Tonya,Shan,39,Short_Term-User,New,False
9731,Aaron,Shan,69,Short_Term-User,New,False
2660,Clayton,Shan,66,Short_Term-User,New,False
16719,Franklin,Shan,59,Short_Term-User,New,False
4296,Louis,Shan,7,Short_Term-User,New,False
1525,Kate,Shan,9,Short_Term-User,New,False
7902,Connor,Shan,35,Short_Term-User,New,False
11653,Gilbert,Shan,554,Short_Term-User,New,False
6262,Kyle,Shan,1765,Short_Term-User,New,False
12085,Christian,Shan,40,Short_Term-User,New,False
15368,Omar,Shan,78,Short_Term-User,New,False
6427,Donna,Shan,5,Short_Term-User,New,False
15896,Christine,Shan,554,Short_Term-User,New,False
398,Latoya,Shan,38,Short_Term-User,New,False
10972,Warren,Shan,32,Short_Term-User,New,False
13281,Peter,Shan,27,Short_Term-User,New,False
18339,Bridget,Shan,40,Short_Term-User,New,False
17497,Adam,Shan,70,Short_Term-User,New,False
5176,Tony,Shan,70,Short_Term-User,New,False
9908,Terrence,Shan,32,Short_Term-User,New,False
14618,Leonard,Shan,1250,Short_Term-User,New,False
13152,Jon,Shan,59,Short_Term-User,New,False
13107,Kelvin,Shan,40,Short_Term-User,New,False
1535,Katie,Shan,9,Short_Term-User,New,False
8462,Nichole,Shan,25,Short_Term-User,New,False
2366,Luke,Shan,24,Short_Term-User,New,False
3784,Cristina,Shan,159,Short_Term-User,New,False
5707,Jenny,Shan,93,Short_Term-User,New,False
5057,Alison,Shan,27,Short_Term-User,New,False
11021,Jaime,Shan,57,Short_Term-User,New,False
7766,Noah,Shan,120,Short_Term-User,New,False
2220,Rafael,Shan,22,Short_Term-User,New,False
13071,Cameron,Shan,36,Short_Term-User,New,False
12496,James,Shan,70,Short_Term-User,New,False
14069,Robert,Shan,33,Short_Term-User,New,False
13212,Sharon,Shan,1170,Short_Term-User,New,False
1910,Kelsey,Shan,72,Short_Term-User,New,False
17545,Nicolas,Shan,34,Short_Term-User,New,False
16870,Shawna,Shan,2462,Short_Term-User,New,False
16346,Darrell,Shan,70,Short_Term-User,New,False
11662,Tracy,Shan,69,Short_Term-User,New,False
7681,David,Shan,1736,Short_Term-User,New,False
11448,Tara,Shan,793,Short_Term-User,New,False
16187,Lindsay,Shan,600,Short_Term-User,New,False
17000,Nathan,Shan,103,Short_Term-User,New,False
12069,Ryan,Shan,37,Short_Term-User,New,False
10033,Brendan,Shan,5,Short_Term-User,New,False
390,Karl,Shan,69,Short_Term-User,New,False
14298,Devon,Shan,23,Short_Term-User,New,False
8636,Dawn,Shan,94,Short_Term-User,New,False
7632,Carly,Shan,25,Short_Term-User,New,False
8486,Raul,Shan,6,Short_Term-User,New,False
7387,Kevin,Shan,2310,Short_Term-User,New,False
16732,Gabriel,Shan,70,Short_Term-User,New,False
11804,Marshall,Shan,2365,Short_Term-User,New,False
15216,Grant,Shan,14,Short_Term-User,New,False
14118,Mindy,Shan,7,Short_Term-User,New,False
16794,Mitchell,Shan,55,Short_Term-User,New,False
5348,Raul,Sharma,5918,Long-Term-User,VIP,False
14295,Sharon,Sharma,1882,Long-Term-User,Regular,False
2546,Brad,Sharma,5908,Long-Term-User,VIP,False
6352,Terrence,Sharma,6117,Long-Term-User,VIP,False
14563,Bonnie,Sharma,1239,Long-Term-User,Regular,False
2607,Drew,Sharma,7195,Long-Term-User,VIP,True
17665,Ashlee,Sharma,4793,Long-Term-User,Regular,False
7242,Tony,Sharma,6058,Long-Term-User,VIP,False
7261,Jodi,Sharma,6035,Long-Term-User,VIP,False
7485,Dustin,Sharma,6093,Long-Term-User,VIP,False
14709,Misty,Sharma,1253,Long-Term-User,Regular,False
17827,Jack,Sharma,3578,Short_Term-User,New,False
18205,Austin,Sharma,4320,Long-Term-User,Regular,False
17779,Maurice,Sharma,3578,Short_Term-User,New,False
8587,Alvin,Sharma,6056,Long-Term-User,VIP,False
3149,Shaun,Sharma,4406,Long-Term-User,Regular,False
8455,Roger,Sharma,4364,Long-Term-User,Regular,False
886,Kurt,Sharma,5900,Long-Term-User,VIP,False
14929,Mario,Sharma,1316,Long-Term-User,Regular,False
999,Donna,Sharma,6962,Long-Term-User,VIP,True
1201,Rafael,Sharma,5935,Long-Term-User,VIP,False
1241,Clayton,Sharma,3965,Long-Term-User,Regular,False
14049,Yolanda,Sharma,3047,Long-Term-User,Regular,False
8261,Latoya,Sharma,1592,Long-Term-User,Regular,False
5513,Ricardo,Sharma,3262,Long-Term-User,Regular,False
6196,Franklin,Sharma,3330,Long-Term-User,Regular,False
615,Katrina,Sharma,4438,Short_Term-User,New,False
4434,Adam,Sharma,1622,Long-Term-User,Regular,False
8316,Devon,Sharma,2538,Long-Term-User,Regular,False
6649,Gilbert,Sharma,4122,Long-Term-User,Regular,False
2652,Jerry,Sharma,6812,Long-Term-User,VIP,True
15656,Kelvin,Sharma,1323,Short_Term-User,New,False
2649,Arturo,Sharma,6765,Long-Term-User,VIP,True
16055,Shawn,Sharma,2071,Short_Term-User,New,False
4638,Russell,Sharma,7000,Long-Term-User,VIP,True
14022,Edwin,Sharma,1554,Long-Term-User,Regular,False
8441,Alicia,Sharma,3492,Short_Term-User,New,False
10107,Katie,Sharma,2538,Short_Term-User,New,False
13479,Lindsay,Sharma,3337,Short_Term-User,New,False
2518,Nicolas,Sharma,5666,Short_Term-User,New,False
5533,Tommy,Sharma,4921,Short_Term-User,New,False
17608,Hunter,Sharma,8,Short_Term-User,New,False
7192,Julie,Sharma,95,Short_Term-User,New,False
4810,Christian,Sharma,63,Short_Term-User,New,False
10351,Mindy,Sharma,70,Short_Term-User,New,False
2498,Deborah,Sharma,40,Short_Term-User,New,False
16127,Derek,Sharma,1155,Short_Term-User,New,False
10376,Carl,Sharma,40,Short_Term-User,New,False
4729,Keith,Sharma,64,Short_Term-User,New,False
12601,Peter,Sharma,6,Short_Term-User,New,False
3061,Cedric,Sharma,99,Short_Term-User,New,False
8550,Kevin,Sharma,1183,Short_Term-User,New,False
10941,Alejandro,Sharma,571,Short_Term-User,New,False
2611,Omar,Sharma,45,Short_Term-User,New,False
9943,Tasha,Sharma,4,Short_Term-User,New,False
7328,Jon,Sharma,14,Short_Term-User,New,False
7638,Thomas,Sharma,122,Short_Term-User,New,False
12967,Grant,Sharma,29,Short_Term-User,New,False
16931,Clarence,Sharma,36,Short_Term-User,New,False
4619,Gabriel,Sharma,25,Short_Term-User,New,False
12761,Nina,Sharma,1183,Short_Term-User,New,False
6998,April,Sharma,70,Short_Term-User,New,False
12006,Luke,Sharma,32,Short_Term-User,New,False
6496,Corey,Sharma,120,Short_Term-User,New,False
8810,Eric,Sharma,70,Short_Term-User,New,False
5877,Jackson,Sharma,152,Short_Term-User,New,False
1815,Casey,Sharma,29,Short_Term-User,New,False
12988,Dawn,Sharma,1147,Short_Term-User,New,False
9093,Ethan,Sharma,1149,Short_Term-User,New,False
17404,Jaclyn,Sharma,2419,Short_Term-User,New,False
13138,Tara,Sharma,6,Short_Term-User,New,False
8895,Elijah,Sharma,70,Short_Term-User,New,False
11422,Barbara,Sharma,59,Short_Term-User,New,False
8835,Johnny,Sharma,120,Short_Term-User,New,False
6563,Zachary,Sharma,14,Short_Term-User,New,False
11628,Shawna,Sharma,589,Short_Term-User,New,False
9741,Kathryn,Sharma,141,Short_Term-User,New,False
9435,Nathan,Sharma,1170,Short_Term-User,New,False
11473,Bridget,Sharma,540,Short_Term-User,New,False
10050,James,Sharma,32,Short_Term-User,New,False
8176,Wayne,Sharma,25,Short_Term-User,New,False
13017,Karla,Sharma,44,Short_Term-User,New,False
3001,Terry,Sharma,85,Short_Term-User,New,False
2216,Colleen,Sharma,72,Short_Term-User,New,False
6833,Cameron,Sharma,25,Short_Term-User,New,False
4610,Karl,Sharma,27,Short_Term-User,New,False
13231,Andres,Sharma,14,Short_Term-User,New,False
6220,Kelsey,Sharma,35,Short_Term-User,New,False
11428,Willie,Sharma,1701,Short_Term-User,New,False
18473,Lacey,Sharma,89,Short_Term-User,New,False
12915,Tonya,Sharma,6,Short_Term-User,New,False
14755,Calvin,Sharma,23,Short_Term-User,New,False
12912,Priscilla,Sharma,36,Short_Term-User,New,False
15979,Cassie,Sharma,554,Short_Term-User,New,False
656,Tamara,Sharma,50,Short_Term-User,New,False
8067,Dylan,Sharma,85,Short_Term-User,New,False
2245,Jose,Sharma,81,Short_Term-User,New,False
16726,Samuel,Sharma,120,Short_Term-User,New,False
15673,Kelli,Sharma,124,Short_Term-User,New,False
10700,Logan,Sharma,1158,Short_Term-User,New,False
12506,Connor,Sharma,617,Short_Term-User,New,False
12848,Chad,Sharma,722,Short_Term-User,New,False
10095,Alison,Sharma,60,Short_Term-User,New,False
7663,Kyle,Sharma,40,Short_Term-User,New,False
3693,Nichole,Sharma,106,Short_Term-User,New,False
6394,Jordan,Sharma,2405,Short_Term-User,New,False
4333,Jason,Sharma,40,Short_Term-User,New,False
6732,Tracy,Sharma,23,Short_Term-User,New,False
10706,Warren,Sharma,50,Short_Term-User,New,False
8121,Caleb,Sharma,1730,Short_Term-User,New,False
802,Aaron,Sharma,87,Short_Term-User,New,False
14857,Benjamin,Sharma,750,Short_Term-User,New,False
18419,Lindsey,Sharma,84,Short_Term-User,New,False
12234,Bradley,Sharma,640,Short_Term-User,New,False
11221,Brandon,Sharma,1179,Short_Term-User,New,False
9310,Cristina,Sharma,69,Short_Term-User,New,False
9778,Carly,Sharma,10,Short_Term-User,New,False
5862,Luis,Sharma,14,Short_Term-User,New,False
5517,Melvin,She,4733,Long-Term-User,Regular,False
5522,Tonya,She,4698,Long-Term-User,Regular,False
5658,Alvin,She,5900,Long-Term-User,VIP,False
6056,Willie,She,4347,Long-Term-User,Regular,False
1308,Brad,She,13172,Long-Term-User,VIP,True
11252,Martha,She,5971,Long-Term-User,VIP,False
7459,Gregory,She,4733,Long-Term-User,Regular,False
751,Latoya,She,8148,Long-Term-User,VIP,True
7932,Rosa,She,6060,Long-Term-User,VIP,False
8558,Bridget,She,5358,Long-Term-User,VIP,False
17459,Casey,She,3375,Short_Term-User,New,False
910,Nichole,She,8105,Long-Term-User,VIP,True
8957,Susan,She,6060,Long-Term-User,VIP,False
9227,Valerie,She,6067,Long-Term-User,VIP,False
9153,Rafael,She,4142,Long-Term-User,Regular,False
826,Aimee,She,5900,Long-Term-User,VIP,False
13758,Alisha,She,4343,Long-Term-User,Regular,False
10215,Corey,She,4660,Long-Term-User,Regular,False
9999,Eugene,She,2806,Long-Term-User,Regular,False
1581,Cedric,She,2589,Long-Term-User,Regular,False
1216,Karla,She,6890,Long-Term-User,VIP,True
13890,Kelli,She,2269,Long-Term-User,Regular,False
13902,Clarence,She,2174,Short_Term-User,New,False
15444,Kathryn,She,1938,Long-Term-User,Regular,False
11962,Nina,She,3892,Short_Term-User,New,False
11943,Brittney,She,3972,Long-Term-User,Regular,False
1318,Carl,She,6823,Short_Term-User,New,True
15564,Keith,She,1957,Long-Term-User,Regular,False
2651,Jessie,She,6768,Long-Term-User,VIP,True
15749,Stacey,She,1358,Short_Term-User,New,False
3225,Tamara,She,5621,Short_Term-User,New,False
8197,April,She,4657,Long-Term-User,Regular,False
3278,Jerry,She,5196,Long-Term-User,VIP,False
6874,Alejandro,She,4203,Short_Term-User,New,False
7022,Trisha,She,2794,Long-Term-User,Regular,False
340,Dennis,She,4379,Short_Term-User,New,False
6782,Jake,She,7187,Long-Term-User,VIP,True
7001,Ramon,She,3080,Long-Term-User,Regular,False
4037,Derek,She,3785,Short_Term-User,New,False
8442,Dale,She,1567,Long-Term-User,Regular,False
4725,Roger,She,4359,Long-Term-User,Regular,False
6929,Terrence,She,3918,Short_Term-User,New,False
5571,Julie,She,4219,Short_Term-User,New,False
12608,Wayne,She,2451,Short_Term-User,New,False
15853,Karen,She,114,Short_Term-User,New,False
8347,Donna,She,21,Short_Term-User,New,False
966,Katie,She,118,Short_Term-User,New,False
16003,Kelvin,She,39,Short_Term-User,New,False
10032,Cassie,She,598,Short_Term-User,New,False
11647,Cara,She,1155,Short_Term-User,New,False
11493,Jorge,She,68,Short_Term-User,New,False
7708,Marshall,She,123,Short_Term-User,New,False
5097,Kenneth,She,212,Short_Term-User,New,False
